0355a,0355b,3,2,1,3,2,3,0,3,2,1,4,1,0,0,2,1,1,1,1
1499b,1499c,2,1,1,2,2,2,3,4,2,2,0,1,3,0,2,1,3,2,1
1496a,1496c,2,4,1,1,2,1,0,4,2,2,1,1,1,0,2,2,2,1,1
1140c,1140a,2,4,1,2,2,1,0,1,2,3,4,0,2,2,1,1,3,2,1
1140c,1140b,2,4,1,2,2,1,0,1,2,0,0,1,3,0,1,1,2,1,1
1086b,1086c,0,1,1,1,2,2,1,0,1,2,1,1,1,0,1,1,2,1,1
1224c,1224b,1,0,1,1,2,1,1,2,2,2,4,2,4,3,3,3,4,2,1
1286a,1286b,1,2,1,3,2,1,1,3,2,3,4,1,0,2,3,0,4,2,1
1286a,1286c,1,2,1,3,2,1,1,3,2,2,1,1,1,2,1,3,3,2,1
1286b,1286c,3,4,1,0,2,3,0,4,2,2,1,1,1,2,1,3,3,2,1
1408c,1408a,0,1,1,0,0,2,0,2,1,3,1,0,3,2,1,0,3,2,1
1408c,1408b,0,1,1,0,0,2,0,2,1,1,1,0,1,0,3,0,2,1,1
0892a,0892c,1,0,1,1,2,3,0,0,2,3,2,0,2,2,2,1,0,2,1
1240b,1240c,1,1,1,1,0,1,0,3,2,2,1,0,0,2,3,1,1,2,1
0473a,0473b,1,2,1,0,0,2,1,1,2,1,4,1,1,0,3,0,3,2,1
0473a,0473c,1,2,1,0,0,2,1,1,2,1,1,1,3,2,3,2,4,1,1
1567c,1567b,2,4,1,4,2,2,0,2,2,3,1,0,2,2,2,0,0,2,1
1208a,1208b,0,4,1,0,0,2,0,2,2,1,0,1,0,2,1,0,1,1,1
1208a,1208c,0,4,1,0,0,2,0,2,2,0,1,1,0,2,1,3,2,2,1
1208b,1208c,1,0,1,0,2,1,0,1,1,0,1,1,0,2,1,3,2,2,1
1408a,1408b,3,1,0,3,2,1,0,3,2,1,1,0,1,0,3,0,2,1,1
0351a,0351b,1,2,0,0,2,2,0,3,2,1,1,1,1,3,2,1,3,2,1
0969a,0969c,2,2,1,1,2,2,1,2,1,3,4,1,3,2,2,2,3,2,1
0969a,0969b,2,2,1,1,2,2,1,2,1,2,0,1,1,2,1,1,2,1,1
0969c,0969b,3,4,1,3,2,2,2,3,2,2,0,1,1,2,1,1,2,1,1
0405c,0405a,1,0,1,1,2,2,1,2,1,3,0,1,0,2,3,1,2,1,1
0405c,0405b,1,0,1,1,2,2,1,2,1,1,0,1,4,0,2,0,1,2,1
0368b,0368c,3,0,1,3,0,2,1,2,2,3,1,0,2,2,3,2,2,2,1
0522b,0522c,2,1,0,2,2,2,0,4,2,3,1,2,4,0,2,0,3,2,1
1194a,1194b,3,1,1,1,2,1,1,2,1,2,4,0,1,2,2,0,1,2,1
1194a,1194c,3,1,1,1,2,1,1,2,1,2,1,2,1,2,2,0,3,2,1
1194b,1194c,2,4,0,1,2,2,0,1,2,2,1,2,1,2,2,0,3,2,1
1197a,1197c,1,4,1,3,0,2,1,0,2,1,2,1,0,0,2,0,4,2,1
1197a,1197b,1,4,1,3,0,2,1,0,2,0,0,1,4,2,3,0,4,2,1
1197c,1197b,1,2,1,0,0,2,0,4,2,0,0,1,4,2,3,0,4,2,1
1303a,1303b,3,4,1,0,0,2,0,4,2,3,1,0,2,2,2,0,3,2,1
1273a,1273c,1,2,1,0,0,2,1,0,2,1,1,1,3,1,1,3,1,2,1
1294a,1294b,1,0,1,0,2,1,0,0,1,1,1,1,0,2,0,0,3,2,1
1294a,1294c,1,0,1,0,2,1,0,0,1,3,0,1,3,2,3,1,0,2,1
1294b,1294c,1,1,1,0,2,0,0,3,2,3,0,1,3,2,3,1,0,2,1
1254a,1254b,1,1,1,1,2,1,3,3,2,2,1,0,2,2,2,1,3,2,1
0421c,0421a,1,0,1,1,2,2,1,1,1,3,2,1,3,2,3,3,3,2,1
1485b,1485c,0,1,1,3,2,1,1,2,1,3,4,1,3,2,3,1,3,2,1
1409a,1409c,3,4,1,3,0,2,0,4,2,0,2,1,0,0,2,1,2,1,1
0556a,0556b,2,1,1,1,0,2,0,4,1,0,2,0,1,0,2,1,1,1,1
0556a,0556c,2,1,1,1,0,2,0,4,1,0,1,0,1,0,3,1,0,1,1
0314c,0314a,1,1,1,3,2,0,0,0,2,1,1,1,0,2,1,2,1,1,1
0587b,0587c,0,1,1,0,2,1,1,0,1,1,4,0,3,2,3,1,3,2,1
0547a,0547c,2,2,0,1,2,2,0,1,2,1,2,1,3,2,1,2,1,1,1
0927a,0927b,1,0,1,0,0,2,0,2,1,1,4,1,1,2,3,1,1,2,1
0927a,0927c,1,0,1,0,0,2,0,2,1,2,1,0,2,2,1,0,1,2,1
0927b,0927c,1,4,1,1,2,3,1,1,2,2,1,0,2,2,1,0,1,2,1
1367b,1367c,1,1,0,1,2,1,0,3,2,1,1,1,3,2,0,0,3,2,1
1430b,1430c,1,1,1,1,1,2,0,3,2,0,0,1,3,2,3,0,3,2,1
0564a,0564b,2,1,1,0,2,3,3,2,1,2,2,1,2,0,2,1,1,1,1
0564a,0564c,2,1,1,0,2,3,3,2,1,0,1,1,1,1,1,0,3,2,1
1533c,1533a,1,2,1,3,2,1,0,1,1,3,3,0,3,2,2,0,3,2,1
1196a,1196b,0,1,1,3,2,2,2,1,1,0,2,1,0,2,2,1,2,1,1
1196a,1196c,0,1,1,3,2,2,2,1,1,1,1,1,1,2,3,3,3,2,1
1196b,1196c,0,2,1,0,2,2,1,2,1,1,1,1,1,2,3,3,3,2,1
1511b,1511c,0,1,0,2,2,2,0,2,2,1,1,0,1,0,3,1,0,1,1
1501c,1501b,0,1,1,0,0,2,1,2,1,3,1,1,2,2,1,1,0,1,1
1501c,1501a,0,1,1,0,0,2,1,2,1,1,3,1,0,2,3,1,3,2,1
1504b,1504a,3,1,1,3,1,2,0,4,2,1,0,1,1,2,1,3,0,2,1
0337b,0337c,3,4,1,3,2,2,3,4,2,3,4,1,1,2,1,1,3,2,1
0546c,0546b,2,0,1,3,2,1,3,1,2,3,1,1,3,1,3,0,1,2,1
0333c,0333a,3,2,1,1,2,1,1,1,2,2,1,1,3,2,1,2,0,1,1
1212a,1212c,2,1,1,0,0,2,2,2,1,2,0,1,0,0,2,2,2,1,1
1358a,1358b,2,1,1,1,1,2,0,4,2,3,4,0,1,2,2,0,1,2,1
1358a,1358c,2,1,1,1,1,2,0,4,2,3,4,1,1,2,3,1,1,2,1
1358b,1358c,3,4,0,1,2,2,0,1,2,3,4,1,1,2,3,1,1,2,1
0457c,0457b,0,2,1,0,0,2,0,3,2,1,4,0,1,0,2,0,1,1,1
0354a,0354c,2,1,1,4,2,1,0,4,2,1,0,0,1,0,1,3,2,2,1
0516a,0516b,2,0,1,0,0,3,0,3,2,0,1,0,2,2,2,0,1,2,1
1538c,1538b,0,2,1,0,2,1,1,0,2,2,2,1,3,0,2,0,1,1,1
1091c,1091a,2,4,0,2,2,2,0,2,2,3,1,2,4,2,2,3,4,2,1
0488b,0488c,2,0,0,0,2,1,0,0,2,1,4,0,1,2,2,0,4,2,1
1447b,1447c,1,4,1,0,2,2,2,1,1,1,1,0,1,2,2,2,2,2,1
1377a,1377b,2,2,1,3,0,3,0,2,2,0,1,1,0,1,2,1,0,2,1
1377a,1377c,2,2,1,3,0,3,0,2,2,2,1,0,2,2,3,0,3,2,1
0518a,0518b,2,1,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,1,1
0518a,0518c,2,1,1,0,0,2,2,1,1,3,4,1,1,2,3,0,4,2,1
0518b,0518c,1,1,1,0,0,1,1,2,1,3,4,1,1,2,3,0,4,2,1
0521b,0521c,1,1,1,0,1,1,0,0,2,3,1,2,1,0,2,1,3,2,1
1363b,1363a,0,1,1,1,0,2,0,2,1,0,0,1,1,2,3,2,3,2,1
1363b,1363c,0,1,1,1,0,2,0,2,1,0,1,0,1,0,2,0,1,1,1
1234b,1234c,3,0,1,1,2,3,0,4,2,2,1,0,2,2,3,0,2,2,1
0950a,0950b,2,1,1,3,0,2,2,2,1,1,0,1,3,0,1,0,3,2,1
1443c,1443b,0,1,1,1,2,1,1,2,1,2,1,1,2,0,2,2,0,1,1
0324b,0324c,0,1,1,3,0,2,1,1,1,1,1,0,4,2,2,0,3,2,1
0324b,0324a,0,1,1,3,0,2,1,1,1,0,2,1,0,1,2,1,3,2,1
1155b,1155a,1,1,1,3,0,1,1,2,1,1,1,0,2,2,1,1,0,2,1
1155b,1155c,1,1,1,3,0,1,1,2,1,1,0,1,0,2,0,0,3,2,1
0348b,0348c,1,1,1,1,0,1,0,2,1,3,1,0,2,2,2,3,3,2,1
1253b,1253c,0,1,1,1,2,1,1,1,1,2,0,0,2,2,2,0,0,2,1
0405a,0405b,3,0,1,0,2,3,1,2,1,1,0,1,4,0,2,0,1,2,1
0525a,0525b,1,2,1,3,2,1,1,1,1,2,3,0,0,2,2,0,3,2,1
0525a,0525c,1,2,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1
0517b,0517c,3,0,1,3,0,1,0,3,2,1,1,1,3,0,2,3,2,1,1
0517b,0517a,3,0,1,3,0,1,0,3,2,3,0,1,0,2,0,1,1,2,1
0517c,0517a,1,1,1,3,0,2,3,2,1,3,0,1,0,2,0,1,1,2,1
0537b,0537c,2,1,0,3,0,2,1,4,2,2,2,1,3,2,2,2,0,1,1
0440b,0440a,2,1,1,2,0,2,1,0,1,2,0,0,2,2,2,0,4,2,1
1394c,1394b,3,2,1,0,2,2,3,2,1,3,1,0,1,2,1,1,3,2,1
1501b,1501a,3,1,1,2,2,1,1,0,1,1,3,1,0,2,3,1,3,2,1
1377b,1377c,0,1,1,0,1,2,1,0,2,2,1,0,2,2,3,0,3,2,1
1164a,1164b,2,1,0,2,2,1,1,1,2,2,1,1,2,1,2,1,1,2,1
1036b,1036c,2,2,0,2,2,2,0,0,2,1,4,1,0,0,2,2,0,2,1
0328b,0328a,0,2,1,1,2,3,0,3,2,3,1,0,2,2,3,0,2,2,1
0535a,0535b,2,4,1,1,2,2,2,1,1,0,0,1,2,2,2,1,4,2,1
0535a,0535c,2,4,1,1,2,2,2,1,1,1,2,1,3,2,1,3,3,2,1
0535b,0535c,0,0,1,2,2,2,1,4,2,1,2,1,3,2,1,3,3,2,1
0324c,0324a,1,1,0,4,2,2,0,3,2,0,2,1,0,1,2,1,3,2,1
0390c,0390a,2,0,1,0,1,2,1,3,2,0,0,1,0,1,2,1,2,2,1
1181b,1181c,2,1,0,2,2,1,1,0,2,2,2,1,0,0,3,0,4,2,1
0327b,0327a,0,1,1,1,1,2,0,3,2,3,1,1,1,2,0,0,4,2,1
0569a,0569b,1,1,0,2,2,3,0,3,2,0,0,1,2,2,1,1,1,2,1
0315b,0315a,2,1,0,2,2,1,1,3,2,2,4,0,2,2,3,0,3,2,1
0924a,0924b,2,2,1,3,1,2,1,2,2,1,0,1,3,0,2,1,0,1,1
0924a,0924c,2,2,1,3,1,2,1,2,2,0,1,1,0,2,1,2,1,1,1
0924b,0924c,1,0,1,3,0,2,1,0,1,0,1,1,0,2,1,2,1,1,1
0350c,0350a,2,0,1,0,1,1,0,2,2,3,2,1,0,1,2,1,3,2,1
0489b,0489a,1,0,1,0,2,3,3,4,2,1,4,2,0,2,3,1,2,2,1
1155a,1155c,1,1,0,2,2,1,1,0,2,1,0,1,0,2,0,0,3,2,1
0302a,0302c,2,0,1,1,0,2,1,1,1,3,1,0,2,2,3,0,3,2,1
0302a,0302b,2,0,1,1,0,2,1,1,1,2,2,2,4,3,3,3,4,2,1
0302c,0302b,3,1,0,2,2,3,0,3,2,2,2,2,4,3,3,3,4,2,1
0471b,0471c,0,0,1,0,1,2,0,2,2,0,0,1,3,2,1,1,2,1,1
1383b,1383c,3,2,1,3,0,2,1,2,1,1,1,1,1,0,2,2,2,1,1
1323a,1323b,2,0,1,1,2,3,2,3,2,1,1,0,2,2,1,1,3,2,1
1323a,1323c,2,0,1,1,2,3,2,3,2,1,0,1,1,2,2,3,0,1,1
1323b,1323c,1,1,0,2,2,1,1,3,2,1,0,1,1,2,2,3,0,1,1
0473b,0473c,1,4,1,1,0,3,0,3,2,1,1,1,3,2,3,2,4,1,1
0357b,0357a,2,1,0,0,0,2,2,3,2,3,4,1,1,2,3,2,3,2,1
0357b,0357c,2,1,0,0,0,2,2,3,2,0,2,1,1,0,2,0,1,1,1
0311a,0311c,1,2,1,1,2,1,3,3,2,0,0,1,0,0,2,2,1,1,1
0463a,0463b,1,1,1,0,0,3,3,4,2,0,0,0,3,2,3,0,3,2,1
1259a,1259b,1,4,0,0,2,3,1,3,2,1,0,1,3,2,1,2,2,1,1
1259a,1259c,1,4,0,0,2,3,1,3,2,0,1,1,0,0,2,2,1,1,1
1259b,1259c,1,0,1,3,2,1,2,2,1,0,1,1,0,0,2,2,1,1,1
0525b,0525c,2,3,0,0,2,2,0,3,2,1,1,1,2,2,1,2,1,1,1
1191b,1191c,3,4,0,1,2,1,0,3,2,3,4,1,3,2,3,3,4,2,1
0357a,0357c,3,4,1,1,2,3,2,3,2,0,2,1,1,0,2,0,1,1,1
0434c,0434a,0,1,0,2,2,3,0,3,2,3,0,0,2,0,3,3,0,2,1
0450c,0450b,1,1,0,0,0,1,0,1,1,1,2,0,1,0,2,0,2,1,1
1152a,1152c,3,4,0,2,2,1,0,2,2,0,0,1,1,2,1,1,1,1,1
0564b,0564c,2,2,1,2,0,2,1,1,1,0,1,1,1,1,1,0,3,2,1
0585b,0585c,3,1,2,3,2,3,1,4,2,0,1,0,2,2,1,1,0,2,1
1319b,1319c,2,4,2,3,2,2,2,1,2,1,0,1,0,2,0,1,4,2,1
0323c,0323a,1,0,1,1,0,1,0,0,1,3,4,2,4,2,2,3,2,2,1
0323c,0323b,1,0,1,1,0,1,0,0,1,3,0,0,1,0,3,1,1,1,1
0385c,0385a,2,2,1,0,1,2,2,1,2,0,0,1,2,2,3,3,0,2,1
0540a,0540c,3,3,1,1,2,3,0,3,2,2,1,0,4,0,2,0,3,2,1
1363a,1363c,0,0,1,1,2,3,2,3,2,0,1,0,1,0,2,0,1,1,1
1500a,1500b,3,4,1,4,2,3,1,3,2,0,2,1,0,0,2,2,2,1,1
1271a,1271b,1,1,1,2,0,1,1,4,1,3,4,2,2,0,2,1,3,2,1
1271a,1271c,1,1,1,2,0,1,1,4,1,0,1,2,4,2,2,2,2,2,1
0469a,0469b,2,3,1,1,2,2,3,4,2,3,2,1,2,0,2,1,1,1,1
0469a,0469c,2,3,1,1,2,2,3,4,2,2,0,1,1,0,2,3,0,1,1
0469b,0469c,3,2,1,2,0,2,1,1,1,2,0,1,1,0,2,3,0,1,1
0873a,0873b,2,2,0,2,2,2,3,0,2,3,0,2,3,0,2,0,3,2,1
0431b,0431a,3,0,2,1,2,3,0,2,2,3,2,1,3,1,2,3,2,2,1
0460b,0460c,1,4,0,0,2,3,3,3,2,2,4,2,1,2,2,2,1,2,1
0347a,0347b,2,4,1,3,0,3,1,4,1,1,1,0,0,0,2,2,0,1,1
1140a,1140b,3,4,0,2,2,1,1,3,2,0,0,1,3,0,1,1,2,1,1
0375c,0375b,2,4,1,4,2,2,2,1,1,1,3,0,1,0,2,0,2,1,1
1406a,1406b,1,2,2,4,2,2,0,2,2,1,0,0,1,0,2,2,2,2,1
1406a,1406c,1,2,2,4,2,2,0,2,2,1,0,1,4,0,2,3,2,2,1
1406b,1406c,1,0,0,1,0,2,2,2,2,1,0,1,4,0,2,3,2,2,1
0911b,0911c,1,3,1,1,2,2,2,1,1,2,4,2,3,2,3,3,2,2,1
0401b,0401c,2,0,2,3,2,3,3,2,2,1,3,1,3,0,3,0,4,2,1
0376c,0376b,2,1,0,0,3,2,2,3,2,1,2,0,2,0,1,1,1,1,1
0317a,0317b,1,1,0,2,0,1,1,2,1,0,4,0,0,0,2,2,3,2,1
0317a,0317c,1,1,0,2,0,1,1,2,1,0,0,0,2,2,3,1,3,2,1
0317b,0317c,0,4,0,0,0,2,2,3,2,0,0,0,2,2,3,1,3,2,1
0387b,0387a,2,2,0,1,0,1,0,2,1,0,1,0,2,0,1,2,2,2,1
1198a,1198b,3,0,2,4,2,2,0,4,2,1,0,1,3,2,0,2,2,1,1
0549b,0549c,0,1,0,2,2,3,3,4,2,3,1,1,3,3,3,3,4,2,1
0594b,0594c,0,0,0,3,2,0,0,3,2,0,4,2,4,2,2,0,3,2,1
1271b,1271c,3,4,2,2,0,2,1,3,2,0,1,2,4,2,2,2,2,2,1
0556b,0556c,0,2,0,1,0,2,1,1,1,0,1,0,1,0,3,1,0,1,1
1414b,1414c,0,4,0,0,0,1,1,1,1,1,0,1,1,3,1,1,2,1,1
0323a,0323b,3,4,2,4,2,2,3,2,2,3,0,0,1,0,3,1,1,1,1
0359a,1554a,2,1,1,0,2,2,0,2,2,2,1,1,2,2,1,0,1,2,0
0577a,1453a,2,1,1,0,2,2,0,1,2,1,1,1,3,2,2,0,4,2,0
0577a,0584c,2,1,1,0,2,2,0,1,2,0,1,1,0,2,2,0,1,2,0
1120a,1134b,2,1,1,3,2,2,0,2,2,3,4,1,1,2,2,0,2,2,0
1120a,1255c,2,1,1,3,2,2,0,2,2,2,1,1,0,1,2,0,2,2,0
1121a,0477b,2,1,1,3,2,2,0,1,2,2,1,1,1,2,3,0,2,2,0
1121a,1267a,2,1,1,3,2,2,0,1,2,2,1,1,0,2,2,2,2,1,0
1229b,1481a,1,1,1,3,2,2,0,2,2,3,1,1,1,2,2,0,3,2,0
1302a,1360b,2,1,1,3,2,2,0,0,2,2,0,1,0,2,2,0,2,2,0
1302a,1144b,2,1,1,3,2,2,0,0,2,1,2,1,0,2,2,1,2,2,0
1386a,1260c,1,1,1,0,2,2,0,3,2,3,2,1,0,2,2,1,1,2,0
1391c,0569c,2,1,1,0,2,2,1,1,2,1,1,1,0,2,2,3,3,2,0
1517a,0334b,2,1,1,1,2,2,0,2,2,2,0,1,0,2,2,3,1,2,0
1517a,1171b,2,1,1,1,2,2,0,2,2,2,4,1,3,2,1,1,3,2,0
0367a,0333b,2,1,1,0,2,2,0,4,2,2,1,1,0,2,3,1,1,2,0
0379b,1252a,3,1,1,0,2,2,0,3,2,3,1,1,3,2,3,0,3,2,0
0458a,1452b,2,1,1,0,2,2,1,0,2,1,0,1,3,2,2,0,2,2,0
0458a,1402a,2,1,1,0,2,2,1,0,2,2,1,1,1,2,1,0,3,2,0
0458a,0569c,2,1,1,0,2,2,1,0,2,1,1,1,0,2,2,3,3,2,0
0458a,0531c,2,1,1,0,2,2,1,0,2,1,4,1,1,2,2,0,3,2,0
0565a,1483b,2,1,1,3,2,2,1,1,2,3,4,1,0,2,2,0,1,2,0
0565a,0492a,2,1,1,3,2,2,1,1,2,3,4,1,1,2,2,0,4,2,0
1254c,1547a,1,1,1,0,2,2,1,1,2,2,4,1,1,2,1,0,2,2,0
1254c,0319c,1,1,1,0,2,2,1,1,2,2,0,0,0,2,2,0,2,2,0
1254c,0461b,1,1,1,0,2,2,1,1,2,2,1,1,0,2,2,2,0,1,0
1362a,1335b,3,1,1,3,2,2,0,0,2,2,2,1,0,2,2,3,2,2,0
1446a,1341a,1,1,1,3,2,2,1,2,2,0,2,1,0,2,2,0,2,2,0
1446a,1552c,1,1,1,3,2,2,1,2,2,3,1,1,1,2,1,1,3,2,0
1454b,1152b,2,1,1,3,2,2,1,0,2,2,1,1,1,2,3,0,3,2,0
1455a,1164c,3,1,1,0,2,2,1,2,2,3,1,1,3,2,3,0,2,2,0
1455a,1231b,3,1,1,0,2,2,1,2,2,0,0,1,0,2,2,0,1,2,0
1510b,1475b,1,1,1,0,2,2,1,0,2,3,1,0,3,2,2,0,3,2,0
1534b,1149a,1,1,1,3,2,2,1,1,2,1,1,1,0,2,3,1,1,2,0
1534b,1451c,1,1,1,3,2,2,1,1,2,0,0,1,0,2,2,0,0,2,0
1540b,0375a,1,1,1,0,2,2,1,3,2,3,0,1,3,2,2,0,4,2,0
1300a,0338c,1,1,1,1,2,2,0,1,2,0,1,1,3,2,2,1,2,1,0
1453a,1096a,1,1,1,3,2,2,0,4,2,2,1,1,1,2,3,0,4,2,0
1453a,1417b,1,1,1,3,2,2,0,4,2,3,4,1,0,2,3,0,3,2,0
1518c,1119c,2,1,1,0,2,1,0,1,2,2,1,1,3,2,2,1,2,1,0
1518c,0307c,2,1,1,0,2,1,0,1,2,1,1,1,1,2,2,2,3,2,0
1543a,1227a,3,1,1,0,2,2,0,4,2,1,1,1,3,2,1,0,1,2,0
0584a,1551b,1,1,1,1,2,2,0,0,2,1,1,1,0,2,1,1,1,1,0
1284a,0561b,2,1,1,0,2,2,1,4,2,3,1,1,3,2,2,0,4,2,0
1360b,0451c,2,0,1,0,2,2,0,2,2,1,0,1,1,2,2,0,2,1,0
0321c,0537a,2,1,1,2,2,2,0,2,2,3,1,1,3,2,2,2,1,2,0
0451a,1366a,2,1,1,0,2,1,0,0,2,3,1,1,0,2,1,1,1,2,0
0561a,1442c,2,1,1,3,2,1,0,1,2,1,1,1,0,0,2,0,2,1,0
1137a,0579a,1,1,1,0,2,1,0,1,2,1,0,1,3,2,2,0,1,2,0
1137a,0496a,1,1,1,0,2,1,0,1,2,3,4,1,0,2,3,1,2,2,0
1230a,0483a,0,1,1,0,2,2,0,3,2,2,2,1,3,2,2,0,1,1,0
1248a,1382c,2,1,1,3,2,2,1,4,2,2,2,1,0,2,2,0,1,2,0
1335a,0355c,2,1,1,0,2,3,0,1,2,1,1,1,1,2,1,0,1,2,0
1335a,1442b,2,1,1,0,2,3,0,1,2,2,2,1,3,2,2,1,4,2,0
1335a,0334c,2,1,1,0,2,3,0,1,2,1,4,1,3,0,2,0,0,2,0
1481a,1547b,3,1,1,1,2,2,0,3,2,2,0,1,1,2,1,0,2,2,0
1481a,0492c,3,1,1,1,2,2,0,3,2,2,0,1,1,2,1,0,1,2,0
1481a,1193a,3,1,1,1,2,2,0,3,2,1,4,1,3,2,3,1,1,2,0
1512b,1329c,2,0,1,0,2,2,0,0,2,0,1,1,0,2,2,3,0,2,0
1528c,1352b,0,1,1,3,2,2,0,0,2,2,1,1,3,2,2,2,1,2,0
1528c,1508b,0,1,1,3,2,2,0,0,2,1,1,1,0,2,1,1,0,1,0
0338b,1334a,2,1,1,3,2,1,0,3,2,3,1,1,0,2,3,0,2,2,0
0422a,1234a,1,1,1,0,2,1,0,0,2,3,4,1,3,2,2,0,3,2,0
0422a,0336a,1,1,1,0,2,1,0,0,2,1,2,1,3,2,2,1,3,2,0
0472b,1134c,2,1,1,0,2,1,1,2,2,2,1,1,0,2,2,3,4,2,0
1227a,1444a,1,1,1,3,2,1,0,1,2,0,1,1,0,2,3,0,3,2,0
1227a,1405b,1,1,1,3,2,1,0,1,2,1,1,1,0,0,2,1,1,1,0
1382c,1129c,2,2,1,0,2,2,0,1,2,1,2,1,3,2,2,0,2,2,0
1382c,1447a,2,2,1,0,2,2,0,1,2,2,1,1,3,2,1,1,0,2,0
1382c,0477a,2,2,1,0,2,2,0,1,2,2,1,1,1,2,1,0,0,2,0
1445a,1516a,0,1,1,3,2,2,0,3,2,2,0,1,0,2,2,1,1,2,0
1510a,1475a,1,1,1,0,2,1,0,3,2,1,1,0,0,2,2,1,2,2,0
1510a,0372a,1,1,1,0,2,1,0,3,2,1,1,1,3,2,1,0,1,1,0
1510a,0555b,1,1,1,0,2,1,0,3,2,1,1,1,0,1,2,0,2,2,0
1545a,0432c,0,1,1,0,2,2,1,2,2,3,1,1,0,2,2,2,0,2,0
1545a,1460b,0,1,1,0,2,2,1,2,2,2,2,1,3,2,2,1,3,2,0
0379c,1463a,2,1,1,2,2,2,0,3,2,2,1,1,0,2,2,1,1,1,0
0379c,0536a,2,1,1,2,2,2,0,3,2,2,1,1,0,2,3,0,4,2,0
1452b,1171b,1,0,1,3,2,2,0,2,2,2,4,1,3,2,1,1,3,2,0
1452b,1425c,1,0,1,3,2,2,0,2,2,1,4,1,1,2,1,0,1,2,0
1565b,1267c,2,1,1,3,0,2,0,2,2,1,0,1,0,2,2,0,1,1,0
1565b,1552c,2,1,1,3,0,2,0,2,2,3,1,1,1,2,1,1,3,2,0
1261b,1413c,3,4,1,0,2,2,0,2,2,1,4,1,3,2,2,1,2,2,0
1261b,0445b,3,4,1,0,2,2,0,2,2,1,1,1,3,2,1,1,1,1,0
1307a,0340c,1,1,1,3,2,2,0,1,1,1,0,1,1,2,1,0,3,2,0
1362c,0477b,3,0,1,0,2,2,0,2,2,2,1,1,1,2,3,0,2,2,0
1362c,1448b,3,0,1,0,2,2,0,2,2,1,2,1,3,2,2,1,1,2,0
1362c,1207c,3,0,1,0,2,2,0,2,2,3,1,1,1,2,2,1,2,1,0
1492a,1477c,1,1,1,3,2,1,0,0,2,3,1,1,2,2,2,1,0,1,0
0366a,0537a,2,4,1,3,2,2,0,3,2,3,1,1,3,2,2,2,1,2,0
0366a,0429a,2,4,1,3,2,2,0,3,2,2,0,1,3,2,3,0,4,2,0
0434b,1365a,1,4,1,0,2,2,0,0,2,3,4,1,3,2,1,0,3,2,0
0434b,1262a,1,4,1,0,2,2,0,0,2,2,4,1,3,2,3,0,4,2,0
0496f,1330a,2,4,1,0,2,2,1,2,2,3,2,1,3,2,2,0,0,2,0
1382b,1373a,2,1,1,0,0,2,0,0,2,3,4,1,3,2,2,2,1,2,0
0544b,0340a,2,1,1,3,2,3,0,0,2,3,0,1,0,2,3,1,2,2,0
0544b,0521a,2,1,1,3,2,3,0,0,2,2,1,1,1,2,1,3,0,2,0
0579a,1458c,1,0,1,3,2,2,0,1,2,1,4,1,3,2,2,0,0,2,0
0579a,0335b,1,0,1,3,2,2,0,1,2,3,4,1,0,2,2,1,1,2,0
1334a,1284c,3,1,1,0,2,3,0,2,2,3,1,1,0,2,1,1,2,2,0
1334a,0335a,3,1,1,0,2,3,0,2,2,1,1,1,2,2,2,1,0,2,0
1334a,0896a,3,1,1,0,2,3,0,2,2,3,1,1,1,2,3,0,3,2,0
1370a,0555b,2,1,1,3,0,2,0,1,2,1,1,1,0,1,2,0,2,2,0
1468a,0592b,1,1,1,2,2,2,0,0,2,1,2,1,1,2,2,0,2,2,0
1488a,1477c,1,1,1,0,2,3,0,0,2,3,1,1,2,2,2,1,0,1,0
1534c,1344b,3,1,1,0,2,1,0,3,2,3,4,1,3,2,2,0,2,2,0
1534c,0307a,3,1,1,0,2,1,0,3,2,2,0,1,3,2,2,0,4,2,0
1534c,1441a,3,1,1,0,2,1,0,3,2,1,1,1,1,2,2,2,1,2,0
1534c,0514c,3,1,1,0,2,1,0,3,2,3,1,0,2,2,2,0,1,2,0
0491b,0553b,2,1,1,0,2,1,1,0,2,2,1,1,0,0,2,1,1,1,0
1119a,0335a,1,1,1,0,0,2,0,1,2,1,1,1,2,2,2,1,0,2,0
1489c,1563a,2,4,1,0,2,2,1,1,2,0,1,1,3,2,3,0,0,2,0
1489c,1546b,2,4,1,0,2,2,1,1,2,3,1,1,0,0,3,0,3,2,0
1516a,0538b,2,0,1,0,2,2,1,1,2,1,1,1,3,2,1,2,1,2,0
0306a,1178a,3,1,1,2,2,2,0,1,2,3,4,1,3,0,2,0,3,2,0
1309b,0539a,2,2,1,3,2,2,0,0,2,2,4,1,3,2,2,1,2,2,0
1309b,1329c,2,2,1,3,2,2,0,0,2,0,1,1,0,2,2,3,0,2,0
1309b,0413a,2,2,1,3,2,2,0,0,2,1,1,1,1,2,3,0,1,1,0
0414a,1194b,3,2,1,0,2,2,0,2,2,2,4,0,1,2,2,0,1,2,0
0419a,1219b,0,1,1,1,2,2,0,1,2,2,0,1,0,2,1,0,3,2,0
0539a,0373a,2,4,1,3,2,2,1,2,2,3,0,1,0,0,2,0,2,2,0
0576c,1352c,2,4,1,1,2,2,0,2,2,2,2,1,0,2,2,1,2,2,0
